Timestamp,AlertTitle,Category,MitreTechniques,EntityType,EvidenceRole,DeviceName,OSFamily,OSVersion,IpAddress,AccountName,ThreatFamily,SuspicionLevel,LastVerdict,CountryCode,IncidentGrade,Hour,DayOfWeek
2024-06-03 17:17:03+00:00,63,Discovery,T1007;T1016;T1018;T1027.002;T1027.005;T1049;T1087;T1105;T1135,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,17,0
2024-06-08 17:28:32+00:00,63,Discovery,T1007;T1016;T1018;T1049;T1087;T1135,Machine,Impacted,77,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,17,5
2024-06-07 21:07:52+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,21,4
2024-05-21 04:46:34+00:00,67,Impact,Unknown,Ip,Related,153085,5,66,1346,453297,Unknown,Unknown,Unknown,242,TruePositive,4,1
2024-06-08 04:20:03+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,718,Unknown,Unknown,Unknown,242,TruePositive,4,5
2024-06-10 22:39:14+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,22,0
2024-06-11 02:15:47+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,2,1
2024-06-13 11:50:34+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,11,3
2024-06-03 22:07:34+00:00,37,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,22,0
2024-06-14 14:25:16+00:00,9,InitialAccess,T1566,User,Impacted,153085,5,66,360606,17025,Unknown,Unknown,Unknown,242,BenignPositive,14,4
2024-06-11 10:37:49+00:00,15,InitialAccess,Unknown,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,10,1
2024-06-13 02:30:22+00:00,5,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,2,3
2024-06-11 05:17:29+00:00,1,InitialAccess,T1566.002,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,5,1
2024-05-25 08:45:06+00:00,51,Impact,Unknown,Ip,Related,153085,5,66,220,453297,Unknown,Unknown,Unknown,242,FalsePositive,8,5
2024-06-06 12:38:39+00:00,45,Execution,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-06-11 08:28:39+00:00,1,InitialAccess,T1566.002,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,8,1
2024-06-07 07:51:01+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,14,453297,Unknown,Unknown,Unknown,14,TruePositive,7,4
2024-06-03 12:57:44+00:00,46,Execution,T1027.002;T1027.005;T1059.003;T1105,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,12,0
2024-06-14 10:06:18+00:00,13828,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,10,4
2024-06-06 22:56:05+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,22,3
2024-06-05 15:08:13+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,27,Unknown,Unknown,Unknown,242,TruePositive,15,2
2024-06-06 19:27:28+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,19,3
2024-06-04 10:16:56+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,17860,Unknown,Unknown,Unknown,242,TruePositive,10,1
2024-05-28 13:23:48+00:00,16,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,13,1
2024-06-15 22:54:07+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,22,5
2024-06-05 19:58:15+00:00,64,Execution,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,19,2
2024-06-07 06:32:11+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,4053,453297,Unknown,Suspicious,Suspicious,242,TruePositive,6,4
2024-06-03 10:57:14+00:00,4,SuspiciousActivity,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,10,0
2024-06-13 17:46:44+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,17,3
2024-06-05 22:29:12+00:00,68,CredentialAccess,T1110;T1110.001;T1110.003,User,Related,153085,5,66,360606,52356,Unknown,Unknown,Unknown,242,FalsePositive,22,2
2024-06-09 03:11:21+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,3,6
2024-06-13 13:58:22+00:00,8,InitialAccess,T1566.001,Mailbox,Impacted,153085,5,66,360606,22318,Unknown,Unknown,Malicious,242,BenignPositive,13,3
2024-06-05 13:54:40+00:00,31,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,218,Unknown,Unknown,Unknown,242,BenignPositive,13,2
2024-06-03 08:27:22+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,Ip,Related,153085,5,66,52,453297,Unknown,Unknown,Unknown,22,TruePositive,8,0
2024-06-09 21:11:24+00:00,14677,Malware,Unknown,File,Related,153085,5,66,360606,453297,Cestus,Suspicious,Malicious,242,BenignPositive,21,6
2024-06-10 02:34:51+00:00,3,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,2,0
2024-06-11 18:21:08+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,18,1
2024-06-03 22:35:31+00:00,36705,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,190900,Unknown,Unknown,Unknown,242,BenignPositive,22,0
2024-06-14 00:26:40+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,28649,Unknown,Unknown,Unknown,242,TruePositive,0,4
2024-06-05 22:57:17+00:00,510,CredentialAccess,T1003;T1003.006,Machine,Related,34895,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,22,2
2024-06-10 23:12:17+00:00,459,Discovery,Unknown,Machine,Impacted,145875,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,23,0
2024-05-31 01:39:15+00:00,300,InitialAccess,T1078,Ip,Related,153085,5,66,9308,453297,Unknown,Unknown,Unknown,242,TruePositive,1,4
2024-06-12 19:41:04+00:00,9180,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,2
2024-06-14 08:23:26+00:00,34,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,642,453297,Unknown,Unknown,Unknown,242,TruePositive,8,4
2024-06-03 20:29:24+00:00,71264,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,20,0
2024-06-05 20:04:14+00:00,70419,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,4845,Unknown,Unknown,Unknown,242,FalsePositive,20,2
2024-06-08 08:52:58+00:00,3952,Malware,Unknown,Machine,Impacted,1093,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,8,5
2024-06-08 05:31:07+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,5,5
2024-06-03 13:37:20+00:00,174,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,13,0
2024-05-20 08:13:02+00:00,1298,Impact,Unknown,Ip,Related,153085,5,66,1970,453297,Unknown,Unknown,Unknown,242,BenignPositive,8,0
2024-05-24 22:46:05+00:00,20,Impact,Unknown,Ip,Related,153085,5,66,784,453297,Unknown,Unknown,Unknown,242,TruePositive,22,4
2024-05-21 08:34:06+00:00,82,Impact,Unknown,Ip,Related,153085,5,66,1903,453297,Unknown,Unknown,Unknown,242,BenignPositive,8,1
2024-06-13 13:15:32+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,13,3
2024-06-10 02:29:53+00:00,454,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,116499,Unknown,Unknown,Unknown,242,BenignPositive,2,0
2024-06-03 18:39:41+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,116872,Unknown,Unknown,Unknown,242,TruePositive,18,0
2024-06-01 20:59:17+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,20,5
2024-06-06 04:13:41+00:00,15739,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,4,3
2024-05-20 14:37:17+00:00,20,Impact,Unknown,Ip,Related,153085,5,66,5419,453297,Unknown,Unknown,Unknown,242,TruePositive,14,0
2024-05-27 21:25:11+00:00,589,CredentialAccess,Unknown,User,Impacted,153085,5,66,360606,281223,Unknown,Unknown,Unknown,242,BenignPositive,21,0
2024-06-06 18:05:58+00:00,14,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,3
2024-06-04 08:18:38+00:00,906,Execution,T1059;T1059.007,User,Impacted,153085,5,66,360606,26810,Unknown,Suspicious,Suspicious,242,TruePositive,8,1
2024-06-12 19:48:39+00:00,89531,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,3951,Unknown,Unknown,Unknown,242,BenignPositive,19,2
2024-06-11 15:15:12+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,44400,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,15,1
2024-06-12 12:30:22+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,336980,453297,Unknown,Unknown,Unknown,6,FalsePositive,12,2
2024-06-06 21:38:11+00:00,11,InitialAccess,T1566,Mailbox,Impacted,153085,5,66,360606,96287,Unknown,Unknown,Unknown,242,TruePositive,21,3
2024-06-12 05:15:43+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,5,2
2024-06-06 23:31:42+00:00,27,Exfiltration,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,3
2024-06-06 05:01:13+00:00,21,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,26830,453297,Unknown,Unknown,Unknown,242,BenignPositive,5,3
2024-06-10 00:30:55+00:00,2,CommandAndControl,Unknown,Machine,Impacted,53827,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,0,0
2024-06-09 19:34:05+00:00,125,Exfiltration,Unknown,File,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,19,6
2024-06-04 09:41:59+00:00,4,SuspiciousActivity,Unknown,Ip,Related,153085,5,66,292783,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,9,1
2024-06-05 23:55:28+00:00,22616,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,23,2
2024-06-16 18:11:50+00:00,4,SuspiciousActivity,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,18,6
2024-06-09 04:21:45+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,4,6
2024-06-11 10:52:56+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,10,1
2024-06-04 13:26:20+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,2845,Unknown,Unknown,Unknown,242,TruePositive,13,1
2024-06-03 05:46:29+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,5,0
2024-06-06 20:15:22+00:00,1574,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,340,Unknown,Unknown,Unknown,242,BenignPositive,20,3
2024-06-10 17:23:28+00:00,4,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,65311,Unknown,Suspicious,Suspicious,242,TruePositive,17,0
2024-06-13 07:22:09+00:00,13,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,7,3
2024-06-04 04:25:27+00:00,1455,CredentialAccess,Unknown,User,Impacted,153085,5,66,360606,128405,Unknown,Unknown,Unknown,242,BenignPositive,4,1
2024-05-24 04:44:50+00:00,4271,CommandAndControl,Unknown,Ip,Related,153085,5,66,6426,453297,Unknown,Unknown,Unknown,242,BenignPositive,4,4
2024-05-26 05:57:50+00:00,10,Impact,Unknown,Ip,Related,153085,5,66,5436,453297,Unknown,Unknown,Unknown,242,FalsePositive,5,6
2024-05-30 21:42:27+00:00,7,InitialAccess,T1133,Machine,Impacted,466,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,21,3
2024-06-07 21:39:44+00:00,349,CredentialAccess,T1110,Machine,Impacted,7582,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,4
2024-05-25 07:02:59+00:00,10,Impact,Unknown,Ip,Related,153085,5,66,1577,453297,Unknown,Unknown,Unknown,242,FalsePositive,7,5
2024-06-05 17:39:57+00:00,2,CommandAndControl,Unknown,Machine,Impacted,6566,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,17,2
2024-05-27 05:25:51+00:00,7,InitialAccess,T1133,Machine,Impacted,440,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,5,0
2024-06-05 07:06:57+00:00,3931,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,7,2
2024-05-23 16:56:33+00:00,7,InitialAccess,T1133,Machine,Impacted,248,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,16,3
2024-05-21 04:03:58+00:00,7,InitialAccess,T1133,Machine,Impacted,163,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,4,1
2024-06-14 21:10:09+00:00,3614,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,4
2024-05-25 23:40:32+00:00,1384,Impact,Unknown,Ip,Related,153085,5,66,3387,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,5
2024-06-05 14:40:23+00:00,1524,InitialAccess,T1566.001,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,14,2
2024-06-06 05:26:18+00:00,318,Persistence,T1078,User,Impacted,153085,5,66,360606,5884,Unknown,Unknown,Unknown,242,BenignPositive,5,3
2024-06-09 21:23:21+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,50156,Unknown,Unknown,Unknown,242,BenignPositive,21,6
2024-06-13 08:51:21+00:00,16297,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,294531,Unknown,Unknown,Unknown,242,TruePositive,8,3
2024-06-09 11:56:33+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,1953,453297,Unknown,Unknown,Unknown,0,TruePositive,11,6
2024-06-05 21:37:33+00:00,32599,Malware,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,FalsePositive,21,2
2024-06-10 16:23:30+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,16,0
2024-06-03 10:12:22+00:00,1,InitialAccess,T1566.002,Mailbox,Impacted,153085,5,66,360606,24497,Unknown,Unknown,Unknown,242,BenignPositive,10,0
2024-06-04 12:57:53+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,313,453297,Unknown,Unknown,Unknown,4,TruePositive,12,1
2024-06-07 19:05:43+00:00,1229,InitialAccess,Unknown,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,19,4
2024-06-05 20:43:04+00:00,204,InitialAccess,Unknown,Machine,Impacted,144425,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,20,2
2024-06-07 07:36:05+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,520,Unknown,Unknown,Unknown,242,TruePositive,7,4
2024-06-13 10:26:30+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,10,3
2024-06-03 23:10:03+00:00,13,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,14072,Unknown,Unknown,Unknown,242,BenignPositive,23,0
2024-06-09 01:06:01+00:00,1,InitialAccess,T1566.002,User,Impacted,153085,5,66,360606,140341,Unknown,Unknown,Unknown,242,BenignPositive,1,6
2024-06-13 12:47:18+00:00,46646,Exfiltration,Unknown,User,Impacted,153085,5,66,360606,33766,Unknown,Unknown,Unknown,242,BenignPositive,12,3
2024-05-24 04:40:12+00:00,1000,Impact,Unknown,Ip,Related,153085,5,66,5817,453297,Unknown,Unknown,Unknown,242,BenignPositive,4,4
2024-06-10 14:14:56+00:00,17,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,232717,Unknown,Unknown,Unknown,242,TruePositive,14,0
2024-06-11 10:13:57+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,114,453297,Unknown,Unknown,Unknown,0,TruePositive,10,1
2024-06-10 04:19:13+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,3986,Unknown,Unknown,Unknown,242,TruePositive,4,0
2024-05-23 18:34:19+00:00,7,InitialAccess,T1133,Machine,Impacted,170,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,3
2024-06-13 13:35:28+00:00,1992,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,13,3
2024-06-08 00:14:53+00:00,5,InitialAccess,T1566,User,Impacted,153085,5,66,360606,206095,Unknown,Unknown,Unknown,242,BenignPositive,0,5
2024-06-13 08:19:53+00:00,6,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,1335,Unknown,Unknown,Unknown,242,TruePositive,8,3
2024-06-11 15:29:15+00:00,5,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Suspicious,242,FalsePositive,15,1
2024-06-03 14:08:06+00:00,2,CommandAndControl,Unknown,User,Impacted,153085,5,66,360606,43777,Unknown,Suspicious,Suspicious,242,BenignPositive,14,0
2024-06-04 15:35:02+00:00,6447,Exfiltration,Unknown,Ip,Related,153085,5,66,112,453297,Unknown,Unknown,Unknown,242,BenignPositive,15,1
2024-06-14 22:52:51+00:00,5,InitialAccess,T1566,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,NoThreatsFound,242,BenignPositive,22,4
2024-06-03 23:34:44+00:00,636,Execution,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,23,0
2024-06-05 16:05:20+00:00,8,InitialAccess,T1566.001,File,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,16,2
2024-06-09 14:53:21+00:00,4,SuspiciousActivity,Unknown,User,Impacted,153085,5,66,360606,242431,Unknown,Suspicious,Suspicious,242,BenignPositive,14,6
2024-06-11 14:03:51+00:00,2,CommandAndControl,Unknown,Process,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,14,1
2024-06-14 17:58:21+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Malicious,242,BenignPositive,17,4
2024-06-12 21:57:17+00:00,436,Malware,Unknown,File,Related,153085,5,66,360606,453297,Phonzy,Suspicious,Malicious,242,BenignPositive,21,2
2024-06-06 04:53:07+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,8828,453297,Unknown,Unknown,Unknown,5,TruePositive,4,3
2024-06-03 05:41:14+00:00,12,CredentialAccess,T1110;T1110.003;T1110.001,Ip,Related,153085,5,66,2908,453297,Unknown,Unknown,Unknown,10,TruePositive,5,0
2024-06-06 17:46:25+00:00,286,Exfiltration,Unknown,Machine,Impacted,23,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,17,3
2024-06-04 16:33:54+00:00,1709,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,16,1
2024-05-22 05:13:40+00:00,7,InitialAccess,T1133,Machine,Impacted,516,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,5,2
2024-06-13 18:42:32+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,18,3
2024-06-14 16:32:14+00:00,27,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,16,4
2024-06-03 21:32:15+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,36052,453297,Unknown,Unknown,Unknown,5,TruePositive,21,0
2024-06-04 01:17:28+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,333,Unknown,Unknown,Unknown,242,TruePositive,1,1
2024-06-05 16:53:42+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,282,453297,Unknown,Unknown,Unknown,0,TruePositive,16,2
2024-06-07 02:01:59+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,14,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,2,4
2024-06-12 21:55:03+00:00,2,CommandAndControl,Unknown,Machine,Impacted,9680,0,0,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,21,2
2024-06-08 16:26:02+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,63,453297,Unknown,Unknown,Unknown,1,TruePositive,16,5
2024-06-13 19:18:36+00:00,3,InitialAccess,Unknown,Ip,Related,153085,5,66,53208,453297,Unknown,Unknown,Unknown,22,TruePositive,19,3
2024-06-07 22:25:35+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,22,4
2024-06-06 17:37:15+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,17,3
2024-06-07 14:22:32+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,14,4
2024-06-13 10:41:21+00:00,45,Execution,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,10,3
2024-06-07 16:51:08+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,291,Unknown,Unknown,Unknown,242,TruePositive,16,4
2024-06-12 14:07:40+00:00,944,CommandAndControl,T1102,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,14,2
2024-06-07 11:53:02+00:00,5964,SuspiciousActivity,Unknown,CloudApplication,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,11,4
2024-06-08 22:12:40+00:00,1,InitialAccess,T1566.002,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,22,5
2024-06-04 22:44:01+00:00,4,SuspiciousActivity,Unknown,Machine,Impacted,17913,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,22,1
2024-06-04 18:14:43+00:00,0,InitialAccess,T1078;T1078.004,User,Impacted,153085,5,66,360606,79,Unknown,Unknown,Unknown,242,TruePositive,18,1
2024-06-12 00:02:28+00:00,71,SuspiciousActivity,Unknown,File,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,TruePositive,0,2
2024-06-03 06:17:37+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,4640,453297,Unknown,Unknown,Unknown,3,TruePositive,6,0
2024-06-12 16:49:50+00:00,2,CommandAndControl,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Suspicious,Suspicious,242,BenignPositive,16,2
2024-06-03 16:43:38+00:00,37,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,16,0
2024-05-23 06:43:56+00:00,1399,Impact,Unknown,Ip,Related,153085,5,66,1844,453297,Unknown,Unknown,Unknown,242,FalsePositive,6,3
2024-06-08 22:40:46+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,153,Unknown,Unknown,Unknown,242,TruePositive,22,5
2024-06-06 15:43:12+00:00,194,Execution,Unknown,Url,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,15,3
2024-06-03 11:43:13+00:00,9,InitialAccess,T1566,MailMessage,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,11,0
2024-06-07 16:03:59+00:00,6,InitialAccess,Unknown,CloudLogonRequest,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,16,4
2024-06-03 17:03:40+00:00,3,InitialAccess,Unknown,User,Impacted,153085,5,66,360606,22,Unknown,Unknown,Unknown,242,TruePositive,17,0
2024-06-10 19:36:40+00:00,235,LateralMovement,T1534,MailCluster,Related,153085,5,66,360606,453297,Unknown,Unknown,Suspicious,242,TruePositive,19,0
2024-05-28 16:03:49+00:00,7,InitialAccess,T1133,Machine,Impacted,403,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,16,1
2024-06-09 10:24:45+00:00,0,InitialAccess,T1078;T1078.004,Ip,Related,153085,5,66,1,453297,Unknown,Unknown,Unknown,15,TruePositive,10,6
2024-05-23 17:02:28+00:00,740,Impact,Unknown,Ip,Related,153085,5,66,34391,453297,Unknown,Unknown,Unknown,242,TruePositive,17,3
2024-05-26 21:36:00+00:00,69,Impact,Unknown,Ip,Related,153085,5,66,569,453297,Unknown,Unknown,Unknown,242,BenignPositive,21,6
2024-06-10 12:28:59+00:00,4371,Exfiltration,Unknown,MailMessage,Impacted,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,12,0
2024-06-13 11:37:36+00:00,0,InitialAccess,T1078;T1078.004,CloudLogonSession,Related,153085,5,66,360606,453297,Unknown,Unknown,Unknown,242,TruePositive,11,3
2024-06-10 18:17:23+00:00,88,CredentialAccess,T1110,Machine,Impacted,39,5,66,360606,453297,Unknown,Unknown,Unknown,242,BenignPositive,18,0
2024-05-29 11:32:39+00:00,7,InitialAccess,T1133,Machine,Impacted,304,5,66,360606,453297,Unknown,Unknown,Unknown,242,FalsePositive,11,2
